person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Mugur Tomescu,mugurtomescu,mugurtomescu@post.ro,7580612467542,1934-05-14,"Drumul Vasilică Dumitrescu Nr. 810 Bl. 93  Sc. 38 Ap. 475, Beius, 529584",0780 922 891,49:1b:2d:1a:e6:33,40.46.0.175,RO10DQAK1307263086016021,2025-05-12 12:42:26,25795,281,782,1597791,26e91243-fd97-497c-ba7a-75d292349c5a
Emanoil Dima,emanoildima,emanoildima@email.ro,6761229516456,1927-04-19,"Soseaua Diaconu, Suceava, 117617",0754 402 079,4c:71:52:61:98:e5,30.136.56.135,RO29HXAR4806696866719097,2025-05-12 12:42:26,19640,651,666,294744,582f9847-d312-4c90-a4fe-70bdd40476cc
Mioara Tomescu,mioaratomescu,mioaratomescu@141.ro,2440331012492,1955-06-09,"Intrarea Albu Nr. 283 Bl. 33  Sc. 37 Ap. 510, Drobeta-Turnu Severin, 248758",0742 404 239,36:e4:b9:96:6e:4f,216.139.63.239,RO85GGOO2053155174240601,2025-05-12 12:42:26,8653,231,573,1260149,83aa22ea-f8e0-4095-9a69-6f266caccfc5
Adonis Toma,adonistoma,adonistoma@acasa.ro,8730217034048,1974-02-13,"Intrarea Iosefina Mocanu Nr. 221, Dumbraveni, 452902",0727 211 189,07:de:27:bd:ce:34,45.175.87.114,RO18RJML2935269677698876,2025-05-12 12:42:26,28944,173,224,873077,b2ff548b-1d91-4a1c-aa5b-e1c8bdeef7f2
Vera Tabacu,veratabacu,veratabacu@141.ro,2470821288650,2016-11-08,"Drumul Oana Mazilescu, Voluntari, 732542",0268 023 830,24:13:75:2d:22:56,76.135.197.84,RO52DXGX9385614824894429,2025-05-12 12:42:26,914,704,713,1447957,9b059fdb-6eb1-42d5-b900-6997cd23316b
Ionel Voinea,ionelvoinea,ionelvoinea@zzup.ro,4140226368871,1989-03-05,"Bulevardul Albu Nr. 50, Aiud, 290666",0730 476 060,d4:05:33:90:4e:69,189.126.172.223,RO06AGTR3583869687773517,2025-05-12 12:42:26,26576,305,24,998031,a9734c4f-2ef0-4d9f-8b55-b55494c69856
Albertina Preda,albertinapreda,albertinapreda@post.ro,8181015336759,1950-03-13,"Bulevardul Cedrin Stoica, Brad, 913897",0735 958 561,df:60:2a:81:96:f4,190.119.138.13,RO70ZSSR6600581873568128,2025-05-12 12:42:26,9197,954,199,504022,303a88e7-d8c7-48ee-9e5d-f09ed085fa2d
Svetlana Stănescu,svetlanastănescu,svetlanastănescu@zzup.ro,2860628270957,1995-09-14,"Soseaua Nidia Oprea Nr. 817, Sebis, 266588",0240 945 864,a6:a2:e3:1b:6e:a1,204.70.209.211,RO09HZHA9123454700673257,2025-05-12 12:42:26,4888,99,11,1092825,f2f3be54-e15c-4096-ac6c-f7ea06e04ba6
Maximilian Georgescu,maximiliangeorgescu,maximiliangeorgescu@zzup.ro,1120130076592,1987-01-20,"Intrarea Jasmina Dinu, Boldesti-Scaeni, 645813",0736 219 925,99:16:af:61:77:ba,208.129.95.30,RO70BAOC1243548601187365,2025-05-12 12:42:26,30951,58,579,1312444,0bf9897e-dedf-494c-8a38-3dd3225da80c
Stelian Tabacu,steliantabacu,steliantabacu@acasa.ro,6830125444026,1940-02-09,"Bulevardul Voinea, Turnu Magurele, 304119",0258 479 964,65:e7:7e:9b:73:27,123.106.73.52,RO18RADY9505860477832119,2025-05-12 12:42:26,17190,822,494,637836,8d26d6ce-4a8d-4896-9676-2d51f8f0415e
Dorin Georgescu,doringeorgescu,doringeorgescu@zzup.ro,2340219388691,1921-09-29,"Intrarea Rozalia Cristea, Dorohoi, 546253",0711 431 810,c9:d7:90:b7:b4:e5,20.213.157.93,RO10QIHV7938617971228718,2025-05-12 12:42:26,2629,540,427,1305398,3601af67-c4d5-4e8f-9ca3-19dd03f9a477
Alice Stănescu,alicestănescu,alicestănescu@post.ro,1070625113177,1950-07-13,"Drumul Toma Nr. 528, Chisineu-Cris, 553396",0253 844 808,64:05:46:1b:be:2a,54.236.31.161,RO54PLGS2811657966257801,2025-05-12 12:42:26,12382,137,527,1109424,9a8e0abd-a362-4255-bddb-da8ed93bd633
Stancu Ene,stancuene,stancuene@acasa.ro,7810719467758,1997-09-14,"Intrarea Dochioiu, Schela Cladovei, 909854",0248 776 914,7f:9d:cd:a5:2b:f3,186.152.53.41,RO37XDPR9393297208108992,2025-05-12 12:42:26,12307,207,437,1346995,e754a810-3b3a-4fb7-a38b-ed4348916eb0
Panait Nemeș,panaitnemeș,panaitnemeș@post.ro,3790721438008,1968-06-23,"Drumul Catinca Dinu Nr. 40, Segarcea, 733542",0244 739 403,49:95:41:96:96:28,112.238.66.248,RO23OVTZ2343814349323182,2025-05-12 12:42:26,6856,227,722,270765,137491f2-6b48-4999-af82-2e6a56794ff6
Constantin Gheorghiu,constantingheorghiu,constantingheorghiu@email.ro,6521214200919,1925-08-12,"Drumul Diaconescu Nr. 417, Motatei, 611089",0740 883 409,85:c5:25:41:c0:18,60.195.44.134,RO52WEPJ5464634126055234,2025-05-12 12:42:26,295,99,275,1406667,a302cee1-3320-432c-b739-44b405a1e239
Milena Dochioiu,milenadochioiu,milenadochioiu@acasa.ro,4720218399658,1967-07-23,"Strada Popa Nr. 867, Afumati, 922849",0250 070 460,65:e6:6b:a8:1a:45,196.37.52.119,RO57ZPDI1400938291652078,2025-05-12 12:42:26,11022,173,151,164015,6662a024-ad19-43de-8e5d-086a23ff9cbf
Laurențiu Pușcașu,laurențiupușcașu,laurențiupușcașu@post.ro,6381202274410,1957-10-06,"Strada Dochioiu Nr. 53 Bl. 26  Sc. 50 Ap. 648, Oravita, 327983",0745 729 455,d1:c6:ec:69:64:da,120.227.142.65,RO55SHAM9048977749469036,2025-05-12 12:42:26,14503,134,116,1146112,d7b2f56a-19eb-425a-9fa6-bf7996595862
Stelian Tabacu,steliantabacu,steliantabacu@acasa.ro,7531001172213,2019-05-17,"Intrarea Ene Nr. 90 Bl. 51  Sc. 72 Ap. 688, Viseu de Sus, 673047",0233 430 757,27:27:e0:77:ee:78,7.50.183.44,RO81PCOO9724251580612174,2025-05-12 12:42:26,4912,706,638,158817,64892d60-9626-4d6c-bc7c-55d9a262113b
Ionuț Nemeș,ionuțnemeș,ionuțnemeș@post.ro,7500418242084,1934-02-13,"Soseaua Aleodor Ioniță Nr. 320 Bl. 52  Sc. 12 Ap. 223, Apahida, 468351",0786 760 025,79:12:49:df:5c:e6,55.91.129.71,RO95HGLU6625457827217368,2025-05-12 12:42:26,18712,72,376,1612337,e0da7cfa-4ee8-4dc8-b900-2d49f7d575ae
Clementina Voinea,clementinavoinea,clementinavoinea@acasa.ro,7710125469600,1983-05-07,"Bulevardul Albu Nr. 464 Bl. 65  Sc. 80 Ap. 254, Calan, 777106",0242 478 791,49:aa:21:08:4c:3f,118.245.54.1,RO26UAUP6855015302776128,2025-05-12 12:42:26,27418,565,560,1477588,cc567c4c-4305-4bb0-b06c-91903fa9688a
Adina Pop,adinapop,adinapop@email.ro,6470402233301,2005-01-01,"Aleea Nistor Nr. 63, Alba Iulia, 852550",0786 868 439,b4:2d:84:cb:4e:b0,124.245.45.136,RO29YJUQ7390367786747331,2025-05-12 12:42:26,24933,165,450,101493,a4a32aea-4e31-474e-a84e-7eefe55d1882
Alexandru Eftimie,alexandrueftimie,alexandrueftimie@email.ro,6160912468269,1918-09-22,"Bulevardul Suciu Nr. 512 Bl. 10  Sc. 76 Ap. 430, Chitila, 248340",0761 417 507,47:2e:71:72:ce:33,137.252.69.37,RO64TJDU7391694847423033,2025-05-12 12:42:26,9552,737,764,408493,5a53d82e-f229-4e31-bda5-54f2572081e3
Măriuca Stănescu,măriucastănescu,măriucastănescu@acasa.ro,4030209022741,1934-04-15,"Intrarea Aurelia Pușcașu Nr. 170 Bl. 64  Sc. 67 Ap. 694, Gaesti, 460910",0238 755 761,c5:70:b4:dc:37:40,41.164.207.214,RO15KCJO5829875439526075,2025-05-12 12:42:26,1647,445,515,111414,acac515a-ef68-4579-b0bd-e3d07812565c
Tudosia Aanei,tudosiaaanei,tudosiaaanei@zzup.ro,7570801214438,1971-03-04,"Strada Gheorghiu, Bacau, 571094",0736 128 662,b1:45:b1:4e:4f:1e,149.242.221.120,RO28FQYW3096266449632766,2025-05-12 12:42:26,29655,341,231,1830889,025ceec0-f182-4641-a984-b76896dd8e0a
Ecaterina Ioniță,ecaterinaioniță,ecaterinaioniță@acasa.ro,5090905181493,1910-05-09,"Strada Florea Nr. 33 Bl. 23  Sc. 97 Ap. 436, Rucar, 193883",0765 615 157,69:4d:1d:b8:4a:fb,194.134.194.69,RO80FKHC4752154276772160,2025-05-12 12:42:26,30221,80,424,1246586,dec68175-f01c-432c-aa98-110cfc7b7ad0
Eduard Toma,eduardtoma,eduardtoma@kappa.ro,4001216018191,2021-04-27,"Soseaua Dobre Nr. 58 Bl. 31  Sc. 87 Ap. 239, Macin, 161959",0741 020 105,1e:2b:76:d8:2f:02,39.74.117.182,RO90UBZW7673874579244322,2025-05-12 12:42:26,31585,888,703,419055,c1088b66-6440-4df0-874f-4177b4bd699a
Floare Popescu,floarepopescu,floarepopescu@gmail.com,4790715282087,1909-07-28,"Strada Oprea, Sancraiu de Mures, 541393",0259 941 679,c8:df:6e:cc:dd:13,111.240.56.68,RO56KVDY5243803008080988,2025-05-12 12:42:26,30281,28,458,1532193,7251e112-f081-4e04-b3fe-ac78bed4d33e
Maricica Stănescu,maricicastănescu,maricicastănescu@acasa.ro,7600322222428,1930-05-11,"Aleea Jan Preda, Babadag, 280111",0247 100 330,27:ea:36:2f:15:d2,19.212.106.212,RO26SWSG0887614246221333,2025-05-12 12:42:26,20331,347,643,468629,a9d2d1b5-e807-4d8d-9b87-a8fbca5b1fcd
Daniel Diaconu,danieldiaconu,danieldiaconu@gmail.com,2700405038572,1954-08-23,"Soseaua Barbu, Dragasani, 439251",0722 174 812,6f:0a:b7:0a:1a:5a,74.170.120.79,RO94SQLT0040896402389079,2025-05-12 12:42:26,28990,518,319,1342835,e0dc0855-838d-4674-8b7e-543d6d87a2d9
Jenel Stan,jenelstan,jenelstan@kappa.ro,2050711197052,2020-09-18,"Aleea Aristița Tomescu Nr. 900 Bl. 91  Sc. 59 Ap. 817, Motru, 532119",0740 663 754,93:56:ab:31:78:a7,147.85.61.139,RO80YYUH6268105835525060,2025-05-12 12:42:26,5873,334,198,1219578,6a7c185f-4ddc-49d0-b778-e9803c56bec7
Augustin Stancu,augustinstancu,augustinstancu@kappa.ro,3350315249983,1939-04-25,"Strada Tinca Florea Nr. 328, Paunesti, 892500",0766 077 393,96:2e:f3:8d:41:5d,218.90.225.106,RO95VLWD0520539232227571,2025-05-12 12:42:26,33528,548,44,1011699,e419119e-a729-42ce-a78c-48e6de4141ec
Salomea Popa,salomeapopa,salomeapopa@gmail.com,8030810391937,1960-05-10,"Drumul Maria Preda Nr. 34, Marginea, 988762",0730 429 202,2f:d5:25:51:e0:30,145.118.121.158,RO30EAEN3701759388986171,2025-05-12 12:42:26,35954,153,229,1052743,e2ec77db-1aa7-451b-9881-2da78cf5e1da
Nae Oprea,naeoprea,naeoprea@zzup.ro,1680910392365,1927-01-28,"Strada Marin Nr. 190 Bl. 82  Sc. 14 Ap. 951, Mizil, 274665",0770 048 624,93:e0:86:b1:25:f6,141.94.186.193,RO63NHPE9415248784322640,2025-05-12 12:42:26,33102,802,128,841816,080653e9-c8b9-4bf6-91f9-0bc7cfc3384e
Cornelia Stan,corneliastan,corneliastan@email.ro,3380927314343,1997-01-01,"Intrarea Eva Diaconescu Nr. 887 Bl. 63  Sc. 76 Ap. 181, Baile Borsa, 666890",0266 740 124,87:1e:ce:dd:39:fc,81.133.136.210,RO97RIQH8101631765353625,2025-05-12 12:42:26,9791,760,789,523446,2b0aea62-6fc3-40d8-9a15-2d3b2a7806af
Iulia Nemeș,iulianemeș,iulianemeș@zzup.ro,8991003274061,1958-06-12,"Intrarea Casian Ene, Babeni, 826007",0254 955 762,c7:8c:b1:d6:80:b7,44.175.46.185,RO24PSMX2825092941769416,2025-05-12 12:42:26,32320,318,444,925156,91bdcfae-1a03-4233-94ba-802f8872a76b
Mihnea Dinu,mihneadinu,mihneadinu@post.ro,1860207407528,1964-11-06,"Intrarea Tomescu, Sighetu Marmatiei, 185804",0735 334 764,27:57:51:0e:41:fe,39.146.92.199,RO10FHNC0254023551127757,2025-05-12 12:42:26,402,530,301,1974712,04741ec7-533e-4827-b414-577a22298a02
Francisc Diaconescu,franciscdiaconescu,franciscdiaconescu@acasa.ro,6640430185574,1996-09-21,"Aleea Theodor Eftimie, Cristuru Secuiesc, 694517",0761 950 349,63:fb:bc:d9:80:ba,135.238.56.191,RO52FMTH5749400221551160,2025-05-12 12:42:26,20361,555,101,1313421,92a13a7e-6ac9-4f17-83b4-3717ebe78220
Amelia Florea,ameliaflorea,ameliaflorea@kappa.ro,3811010102351,1959-11-03,"Drumul Dora Ionescu Nr. 81 Bl. 74  Sc. 33 Ap. 887, Sadova, 869562",0711 760 720,5a:6b:ab:0a:d1:4f,186.99.93.50,RO56LNGW9285840607862234,2025-05-12 12:42:26,25156,194,418,630721,e9d6e75b-b389-4254-9475-1011b0b88ae8
Marga Nemeș,marganemeș,marganemeș@post.ro,8200621416624,2014-05-13,"Strada Sanda Georgescu, Sacele, 702703",0711 989 066,81:ec:48:6b:47:11,220.0.90.225,RO50MFYY6673142191124445,2025-05-12 12:42:26,6706,298,719,1712034,00cd310e-bcd9-4f90-9dfa-fe54bffcf7e5
Edgar Pușcașu,edgarpușcașu,edgarpușcașu@post.ro,8970303268065,1989-11-08,"Intrarea Ababei, Intorsura Buzaului, 519642",0767 698 482,d3:04:46:76:f3:e3,169.248.137.104,RO78WXNM0907178664381818,2025-05-12 12:42:26,5881,615,236,1786649,5cfe171c-e06c-4796-b2d1-76231592b009
Costache Ionescu,costacheionescu,costacheionescu@gmail.com,2040711320164,2025-02-27,"Aleea Stancu, Sfantu Gheorghe, 401510",0269 035 992,5b:8d:28:96:79:73,169.17.215.23,RO29XPGO2589325354530010,2025-05-12 12:42:26,30796,15,225,1504625,7f5dd2c0-16ca-4f0c-a709-33beaca564b1
Giorgiana Florea,giorgianaflorea,giorgianaflorea@gmail.com,3670427090116,1922-11-18,"Aleea Mazilescu, Titu, 768266",0711 534 731,0c:59:9e:e2:52:f2,70.76.48.128,RO79XNOG8462010800359479,2025-05-12 12:42:26,808,448,543,781530,364e0d12-f8c9-4b24-9300-4a5fb6f22233
Horea Oprea,horeaoprea,horeaoprea@141.ro,3490308406471,1943-09-19,"Soseaua Popa Nr. 630 Bl. 37  Sc. 88 Ap. 386, Tecuci, 694705",0739 020 066,44:9e:0f:6f:0f:1e,36.57.204.110,RO55RDHS0818797668243115,2025-05-12 12:42:26,17743,842,585,1678847,65ee9fd3-85f6-49f9-b476-f6f8c00aee1d
Florian Dumitrescu,floriandumitrescu,floriandumitrescu@zzup.ro,2820101132964,1947-06-12,"Strada Stan Nr. 96 Bl. 82  Sc. 72 Ap. 473, Greci, 154688",0752 194 042,9c:1f:17:bb:63:be,160.197.109.202,RO63AKVO6766026465627925,2025-05-12 12:42:26,26552,464,8,1966555,d0f77184-5cea-4337-9038-00d6e10d6c59
Jasmina Ardelean,jasminaardelean,jasminaardelean@post.ro,8930323320742,1944-09-29,"Aleea Stan, Berceni, 156559",0265 036 510,d4:bd:54:e2:d2:23,203.20.195.71,RO96JUTR5336735894455084,2025-05-12 12:42:26,8087,115,655,919612,60354687-6a0d-4ccd-a352-c980714eb6e8
Petronela Dobre,petroneladobre,petroneladobre@zzup.ro,7250727414590,1922-07-21,"Strada Georgia Ardelean Nr. 766, Peretu, 957539",0755 278 372,43:5d:a0:fc:c4:43,215.253.152.76,RO22FKHR3350617924053894,2025-05-12 12:42:26,21308,50,596,871595,2aa94f9c-ede3-47af-890d-37704c513095
Camil Dumitrescu,camildumitrescu,camildumitrescu@post.ro,2150529329579,2006-10-14,"Bulevardul Gheorghiu Nr. 628, Nasaud, 444375",0255 817 075,09:a2:93:18:9d:a0,62.123.75.182,RO87RTLL0662495968282457,2025-05-12 12:42:26,6516,414,637,801949,34343769-f66e-4290-a7fe-ab0e6d4f84e1
Eduard Barbu,eduardbarbu,eduardbarbu@gmail.com,1390306324569,1974-08-20,"Bulevardul Oprea, Boldesti-Scaeni, 109395",0728 255 271,47:f3:42:ab:81:56,216.254.56.178,RO45BZVI7808815296406571,2025-05-12 12:42:26,4116,395,730,1157875,d371965a-1a3f-4e1c-93ac-8ce0dacaae2f
Maia Stoica,maiastoica,maiastoica@email.ro,6711228225331,1939-09-04,"Aleea Nistor, Buhusi, 135679",0765 676 946,2a:bd:03:4b:07:97,213.226.179.158,RO15HKRS4930495193838117,2025-05-12 12:42:26,27452,928,490,1189576,1de5afb6-8d5b-4f52-82de-e36bef07b6cf
Doru Pop,dorupop,dorupop@kappa.ro,1390528464718,1986-08-10,"Strada Aristide Eftimie, Greci, 594670",0721 170 011,f7:d7:80:04:51:5b,33.22.40.150,RO96ABFM5745586298434419,2025-05-12 12:42:26,19568,428,121,941848,a920353b-9b9a-429d-b11f-e32c6c7c16f9
Ofelia Suciu,ofeliasuciu,ofeliasuciu@141.ro,1970621094064,2001-10-24,"Intrarea Dumitrescu Nr. 365, Gura Humorului, 917008",0726 653 684,e3:bf:bb:c8:1a:93,11.113.40.11,RO25KVCC3118019876444669,2025-05-12 12:42:26,32764,6,32,1603080,6039b8c7-03f7-4730-a8cf-ba227eee6d42
Jeana Manole,jeanamanole,jeanamanole@141.ro,6141001087179,1981-08-30,"Aleea Pușcașu Nr. 597 Bl. 42  Sc. 22 Ap. 922, Bacau, 135528",0771 492 917,95:6e:30:dd:8c:fe,59.58.248.129,RO61GQLO5559236638502299,2025-05-12 12:42:26,18825,236,175,29693,0ef37a2a-2c5f-40a2-b6a4-487b154327bc
Măriuca Manole,măriucamanole,măriucamanole@acasa.ro,3270818247919,1916-06-18,"Intrarea Eftimie, Boldesti-Scaeni, 622103",0240 639 783,51:f2:bd:04:66:a8,78.227.203.47,RO57NVDZ9243189141121897,2025-05-12 12:42:26,1512,699,400,234074,4d60feac-c764-47e6-af4e-9fb3a9ca466d
Ruxandra Ionescu,ruxandraionescu,ruxandraionescu@acasa.ro,8531111285609,1956-12-08,"Strada Oliviu Stan, Apahida, 882418",0266 516 715,51:23:9e:f0:78:43,81.166.74.220,RO51FVTL1246131566368630,2025-05-12 12:42:26,27294,404,584,101757,342c181f-a630-4042-84ec-633d94a253a5
Agripina Nemeș,agripinanemeș,agripinanemeș@kappa.ro,7201030211212,1947-01-05,"Soseaua Ionescu Nr. 28, Valea Mare (Negresti), 584795",0759 757 603,be:f1:ed:be:73:b5,59.210.182.122,RO97FEDQ5759680995877066,2025-05-12 12:42:26,28770,402,427,1778130,152e82e7-f165-4019-be63-da1646f096b2
Ilie Marin,iliemarin,iliemarin@email.ro,1920622340613,1991-03-09,"Intrarea Dorinel Pușcașu Nr. 712, Baile Borsa, 850518",0745 230 603,2f:bf:52:45:5a:5c,126.150.231.126,RO60QZAD6525623458351316,2025-05-12 12:42:26,29053,507,157,149563,e354128b-7e9e-43e9-89dc-2495f3675cbe
Heracleea Stan,heracleeastan,heracleeastan@email.ro,6040404378420,1940-11-23,"Intrarea Barbu Nr. 525 Bl. 94  Sc. 17 Ap. 509, Cumpana, 476645",0740 604 077,f5:8f:ed:ec:18:f5,109.220.16.86,RO96YUON8717142004351884,2025-05-12 12:42:26,33118,106,789,523378,add05cbc-0c0c-42b6-aba3-3f8ef7b509c9
Safta Popa,saftapopa,saftapopa@141.ro,7790115326994,1913-04-29,"Intrarea Diaconescu Nr. 60, Craiova, 360238",0730 914 785,54:45:58:83:90:18,175.180.222.244,RO79YGNT1600221016149280,2025-05-12 12:42:26,27977,905,418,1753320,f7fb7b67-f5e8-4754-a27f-5a73fe7a570c
Liana Albu,lianaalbu,lianaalbu@zzup.ro,8690815529500,1928-12-19,"Bulevardul Iustina Georgescu, Strehaia, 272779",0720 526 232,0e:63:c3:e9:c6:e8,112.17.89.146,RO82AESA7341644708520744,2025-05-12 12:42:26,24639,997,24,584694,3d51ab60-9e43-43d6-88d4-270bb7490996
Lică Georgescu,licăgeorgescu,licăgeorgescu@zzup.ro,1551101163604,2000-08-04,"Intrarea Melina Gheorghiu Nr. 59, Techirghiol, 460666",0780 714 250,97:fd:4f:f0:29:f6,80.208.128.133,RO14JXIS1990138790257821,2025-05-12 12:42:26,11250,195,645,1891069,62330ddc-81c3-4218-9def-5c9f2563bd2b
Catrina Ionescu,catrinaionescu,catrinaionescu@141.ro,3530831054434,1980-07-10,"Aleea Dinu Nr. 60 Bl. 41  Sc. 78 Ap. 427, Barbulesti, 805769",0254 056 274,87:12:4b:93:9d:77,33.190.146.238,RO86PAQS1942727041386427,2025-05-12 12:42:26,882,855,549,660970,43e77997-c7ea-4247-badb-9eda94901c31
Julieta Mocanu,julietamocanu,julietamocanu@post.ro,3170328304426,1939-02-07,"Intrarea Aanei, Schela Cladovei, 714053",0751 486 837,f7:12:5f:00:28:ac,111.182.160.133,RO81UGJI4015921409424834,2025-05-12 12:42:26,10615,83,218,893245,e5ce4ad2-4b5f-49af-89fd-53e84b1dcf82
Daniel Toma,danieltoma,danieltoma@post.ro,6700312327658,1979-09-29,"Aleea Pop Nr. 55 Bl. 49  Sc. 26 Ap. 189, Tarnaveni, 301478",0253 260 764,81:89:7f:6e:8d:a5,177.159.0.52,RO89ICFR6935392598583933,2025-05-12 12:42:26,14891,195,213,1749560,715fbb4c-4ed3-405c-9297-215a7fd85111
Agripina Nistor,agripinanistor,agripinanistor@email.ro,1620428299891,1996-10-07,"Bulevardul Marcheta Eftimie Nr. 81 Bl. 92  Sc. 47 Ap. 875, Voluntari, 977705",0771 879 404,59:0c:8f:5e:42:0d,52.93.187.75,RO30NZNG7413205324474562,2025-05-12 12:42:26,23318,1000,533,135292,c51908b6-f2b5-434f-895c-bc7c5ca3a72f
Horia Ardelean,horiaardelean,horiaardelean@email.ro,1351215066426,1967-07-21,"Drumul Barbu Nr. 687 Bl. 36  Sc. 56 Ap. 333, Dorohoi, 736818",0740 342 344,b2:53:33:d0:6d:b3,168.24.216.1,RO21MDKV8722587679742495,2025-05-12 12:42:26,1663,208,266,1239206,95d14794-fe16-4aed-95fa-466ca305f1e5
Carmina Ene,carminaene,carminaene@acasa.ro,5191121330660,1934-09-14,"Soseaua Stănescu Nr. 67, Bals, 996501",0243 226 903,ee:15:47:20:0b:0d,125.204.214.31,RO22HUPY1419153013936761,2025-05-12 12:42:26,15632,799,632,1105480,596115a0-3cb2-4c82-9137-a5189141e083
Jan Florea,janflorea,janflorea@141.ro,3651019132444,1990-03-27,"Intrarea Dumitrescu Nr. 792 Bl. 36  Sc. 76 Ap. 920, Miercurea-Ciuc, 786323",0741 219 247,6e:90:53:7c:df:0f,4.108.210.75,RO37DIJY4245725981358752,2025-05-12 12:42:26,30871,924,776,1958156,208607d4-946b-4e3f-a172-6800b4ec5cf9
Emanuela Diaconu,emanueladiaconu,emanueladiaconu@acasa.ro,1300524182972,1932-10-25,"Bulevardul Viorel Mazilescu, Remetea, 898800",0248 061 446,95:eb:a0:f1:59:5f,25.118.89.138,RO96GVAZ3821479029725207,2025-05-12 12:42:26,27116,611,757,651352,cf76e97a-24ce-4253-a9f3-7ea815a8d086
Vanesa Diaconu,vanesadiaconu,vanesadiaconu@kappa.ro,7410119452623,2024-02-19,"Drumul Dumitrescu Nr. 387, Savinesti, 848895",0711 103 259,bb:d8:b5:46:a7:ad,98.88.154.219,RO56DNZO1486809237378951,2025-05-12 12:42:26,5231,433,321,1939930,2e61a0e0-ad72-47e0-9ac5-f532df483e5e
Tinca Diaconescu,tincadiaconescu,tincadiaconescu@acasa.ro,7190403324896,1964-02-22,"Drumul Stoica Nr. 984 Bl. 17  Sc. 49 Ap. 125, Timisoara, 480941",0264 541 470,57:37:62:5d:86:4e,142.175.150.176,RO11UNMA6181349920156226,2025-05-12 12:42:26,12887,812,472,415292,2f9a3649-2b9c-4066-99da-2e84cf46b391
Vicențiu Ardelean,vicențiuardelean,vicențiuardelean@acasa.ro,3000424133696,2016-05-01,"Bulevardul Tomescu Nr. 898, Brad, 902774",0785 527 521,21:1c:84:b8:18:e1,1.236.88.5,RO03VMDF7222565071022371,2025-05-12 12:42:26,18669,483,487,46958,c6c4f9ef-9c1b-41c7-9a7e-317c1d8a6439
Savina Dumitrescu,savinadumitrescu,savinadumitrescu@kappa.ro,5021231384459,1959-06-13,"Soseaua Barbu Nr. 309, Greci, 157130",0243 929 504,34:b0:47:2c:37:ac,58.89.40.140,RO90FFEK4404745911474275,2025-05-12 12:42:26,32931,171,111,220888,553db6cc-133f-413b-8f61-f845888435c7
Saveta Ababei,savetaababei,savetaababei@141.ro,5600501337111,2001-07-05,"Strada Ionescu Nr. 48 Bl. 61  Sc. 63 Ap. 813, Baia, 499947",0265 700 692,d7:3c:a5:dd:c0:2d,216.32.80.21,RO76CLFU2166807391417158,2025-05-12 12:42:26,29907,864,481,671857,3f579fcd-662e-4e73-8aaf-3324ab63ba2a
Sofia Ionescu,sofiaionescu,sofiaionescu@acasa.ro,7501107241051,1933-12-30,"Soseaua Tudor Nr. 516, Eforie Nord, 386262",0760 867 024,d6:63:b1:92:2c:7d,106.213.29.162,RO80VECC1263966304929302,2025-05-12 12:42:26,18431,822,385,1616814,a9bfd4df-892c-460b-a3fc-cf05a4c3edb1
Florin Diaconu,florindiaconu,florindiaconu@gmail.com,5980205041506,1916-03-13,"Strada Georgescu Nr. 88 Bl. 66  Sc. 78 Ap. 979, Giroc, 558567",0746 984 108,dc:f7:fb:35:98:1e,148.234.44.215,RO18JVHX9757316179345272,2025-05-12 12:42:26,20329,862,523,1957628,dcb48ec0-9d91-4db8-8e63-9b6f340b4b4b
Floriana Dobre,florianadobre,florianadobre@post.ro,2070624136897,1989-09-09,"Intrarea Blanduzia Ionescu Nr. 99 Bl. 78  Sc. 82 Ap. 823, Pogoanele, 926311",0254 679 142,2c:ff:ff:80:f2:a2,179.25.205.254,RO52DFTU2523661392326244,2025-05-12 12:42:26,24198,294,179,1981070,81cf16af-2e69-4830-bfb6-f1fa43c812a8
Vasile Nemeș,vasilenemeș,vasilenemeș@acasa.ro,4070412376331,1978-11-08,"Intrarea Albu Nr. 949, Toflea, 714660",0233 113 770,9c:22:f4:9d:82:d3,196.15.94.209,RO45ECOM1983423083012331,2025-05-12 12:42:26,9532,80,631,716991,96b4cf2b-42b2-42fb-8b3d-ba04fc166779
Dumitru Stancu,dumitrustancu,dumitrustancu@141.ro,1420717182975,1996-11-26,"Intrarea Barbu Nr. 36, Ovidiu, 584024",0786 084 391,c0:49:b6:f2:b8:94,118.218.77.88,RO18QIXV1026066202017540,2025-05-12 12:42:26,3069,926,126,99137,184ac3ad-ebc7-453b-96a3-d95c2777e6d8
Betina Tabacu,betinatabacu,betinatabacu@post.ro,4080222030615,1968-07-08,"Drumul Florea Nr. 841 Bl. 54  Sc. 96 Ap. 438, Strejnicu, 306370",0748 854 597,b0:8f:8e:7f:26:1b,205.39.69.67,RO22ZGBV7204544445099981,2025-05-12 12:42:26,19239,942,381,1219251,b817560b-9bb1-497e-9b94-e096477c54af
Nicodim Tabacu,nicodimtabacu,nicodimtabacu@email.ro,7971213432021,2012-12-03,"Aleea Jana Manole, Navodari, 267396",0758 533 182,93:8c:19:41:13:11,158.63.236.89,RO58SLRC3081266104962354,2025-05-12 12:42:26,9346,747,411,658986,243d9e8b-9f88-47c8-851e-9285e537f0f2
